1606905407431404081:20,20,34234,29002,15014,35536,17514,20447,6731,17086,36772,16586,7779,21087,9932,5269,15729,16071,2695,37865,13485,34776,17893,3762,36124,24021,8891,4701,141,32279,9261,8000,27088,16830,25460,1824,4081,34012,5240,20637,11647,35611,28174,15801,8010,21301,23160,24240,13874,29739,8737,34689,20446,31079,27525,11196,23962,9260,31083,11623,9641,13405,28694,19918,31199,30158,16274,22124,13578,16585,36348,17910,13369,28901,20195,34543,36882,32262,25647,7274,39546,14107,34402,871,15835,30068,32155,33230,23576,39652,22472,34946,7322,28690,11491,18948,17489,26755,16136,12831,26804,29977,7602,23410,17439,14958,33755,25782,24500,33483,36929,18392,27615,5691,4282,15137,27617,30691,34144,35192,8317,24519,21447,17907,2409,20767,7366,21727,2681,1385,13932,37209,5382,35424,31511,13451,40054,38472,34294,6762,14977,25400,25947,4132,10363,34171,22144,17447,31842,12448,1562,7829,31110,21640,2621,3762,16004,38784,21967,38777,14244,16656,11011,39895,34763,38746,29701,10283,19989,4481,2187,28254,19175,21632,13558,1832,29250,5363,2170,4056,17807,4812,39205,33164,9959,38413,14020,9285,31548,10834,35075,21924,38168,19342,1228,941,18198,4647,21450,8079,36116,26107,26447,20287,28667,36461,299,23231,38794,9724,10335,19883,13134,7191,14219,894,34131,6458,16244,32568,13385,31386,16844,31960,21229,33383,23520,38040,27913,7773,34646,15885,34593,15520,40193,36799,15405,38916,20025,35714,10493,24012,34242,23663,424,15875,26950,17622,5521,7311,8863,21967,11595,17505,17028,39576,3132,31568,8811,11901,18701,7650,30349,18087,26978,24713,5650,30242,17346,1674,1008,30813,16352,16666,12153,9592,16713,37486,35264,30412,2824,35221,6499,15138,30246,34844,29356,2693,34290,8116,16176,28682,31556,22664,7130,16486,16784,39823,1263,31461,22192,1563,6566,24223,8489,16120,11266,19019,5817,35336,5583,34289,1060,28780,21634,16895,6590,12027,17920,36772,11343,6413,28064,28218,32023,38637,21803,18886,11125,12371,18727,18741,4136,4107,34583,14510,10320,13057,22501,36546,16657,14436,34813,22581,6079,15091,6752,13413,40085,14974,24360,23023,27788,6686,16900,27235,8806,28419,31403,2284,33769,14328,9752,6534,22678,10775,25859,18797,19818,13090,24715,26218,26764,10071,27046,33810,23225,18033,242,34289,1408,24289,21528,20426,39481,10652,23718,7201,30325,12081,35082,36096,18972,10562,5491,27011,14569,18231,23941,34151,24257,27621-20,1,38626,36045,32098,16903,15013,9091,11086,1682,23105,34834,17512,29388,24708,23351,30937,5070,29644,31309,35431,29967-20,1,8933,3179,24877,19524,27010,16842,4546,22483,14446,13370,12841,26069,4269,37713,17894,19876,14440,18955,27426,17292
1606905407431960381:20,20,2995,14531,5395,20148,5407,29398,12659,9775,29690,7827,22706,32607,34154,37285,38364,11888,35001,20441,34721,27499,6786,21815,28279,24217,23437,16263,11478,2395,6061,30853,27808,29216,1092,18288,28016,27837,31488,13654,1040,26906,3991,1294,20833,15052,28069,18528,23829,27218,37752,17630,23848,32551,24278,21669,9465,26394,39286,13299,19923,36023,1368,24219,37846,32269,20563,16521,19231,39134,16540,33819,17924,28432,33651,13857,38394,27019,22080,31504,25461,17815,1120,35605,930,5071,3102,37355,34386,3146,17406,15310,26482,1964,15318,14934,16949,5975,4265,32192,15311,22141,19437,3709,23892,37849,32487,7637,25544,36060,14426,18690,3312,25083,7494,31973,39473,10185,40201,4826,25348,28548,11542,22209,32131,28186,23904,22514,39051,26681,8835,38396,24056,26969,17589,12715,7090,108,37919,20464,32454,39563,2128,27511,5269,24745,16424,33139,37718,12893,32494,1040,12423,23707,5254,2,18312,27123,36211,21992,4700,8615,2634,23278,13425,22374,23661,14866,38940,30208,12944,25704,13094,36160,19103,13435,7304,19398,26824,19502,38846,15654,25025,35825,24383,29373,10979,17055,24880,8538,35855,38532,27971,32256,35341,12801,33666,16762,30806,33824,7681,11121,11103,39246,30286,27186,27637,36737,14579,6057,22701,20349,4404,11830,32981,21759,39273,20955,13995,36646,24622,11107,12658,31722,5846,14136,38210,1605,38017,17888,29006,726,20748,25487,16846,24446,33361,26645,22710,12985,30465,2704,38235,22536,16967,30133,18913,37403,14135,4932,32788,39580,22584,26523,21690,29690,16498,6786,24356,10951,15880,39845,24798,31275,29913,39028,966,5569,5336,15634,33079,35350,15558,7615,26642,28548,9245,1756,30051,8006,29322,25962,17977,17314,31150,13157,10936,36159,21930,15608,35390,2161,33040,34311,2887,39012,25622,522,37204,32670,8002,7823,29275,28598,5100,39564,11544,166,34140,18928,10872,16669,32727,16060,35145,25331,26520,682,16984,6517,36943,19128,37045,12325,37650,17791,13766,1723,11478,11604,26047,5644,18358,28312,17756,5133,5226,17708,15149,11406,16865,38269,22413,38790,10123,37096,7402,8311,39325,27365,28198,35337,23655,23373,26314,36856,6721,34684,24030,19699,39714,1948,36999,21201,34750,20187,28368,2427,20340,13238,31437,34487,6034,34640,37122,516,28044,35251,37807,5116,19370,21302,34465,32241,6154,31023,25968,24909,10728,23521,31524,36727,8824,36253,27684,21716,36395,6650,29698,11587,36178,13953-20,1,18708,5016,13979,1678,39754,2303,1578,13454,16925,7757,37161,30928,22514,18566,24645,35050,27878,29800,7921,31305-20,1,31454,30261,7655,18645,13562,24602,26449,35752,36152,27084,2739,31749,17616,31387,30955,38466,7442,833,39355,19676
1606905407432574547:20,20,33474,14439,1450,32618,22187,20867,11790,7651,37338,12272,35975,27404,32832,6927,15460,26561,139,1105,7025,13232,7519,30403,35768,7513,12183,9270,34565,17060,27944,11678,400,39136,9134,14017,17660,35812,34352,28634,33966,28132,33086,9980,9637,16195,13122,27498,23303,12268,35543,7183,13568,7497,32467,37931,26602,7008,36575,27008,37506,36907,26134,23242,31593,13677,26722,22203,24027,18289,34532,14515,12603,34900,5131,23515,16276,2374,15769,20285,27279,28896,20159,28716,13999,36167,29303,3478,3470,21436,25288,12109,30152,14216,20223,33613,31095,17695,32382,33625,15101,40052,17084,27185,35991,25097,14706,11023,38396,33143,4855,18723,8324,34509,9395,36019,5930,7306,19407,32106,29661,9866,20447,24593,9751,781,27187,11003,17805,1851,2001,5539,22270,1911,37077,15453,35725,27513,18815,30113,19536,30143,33526,2369,29789,29970,16361,9741,4668,33710,9578,39404,4741,31756,952,33122,37803,7767,20333,35065,1949,7483,33412,16228,19482,25344,31314,35819,7729,28461,26384,18109,9139,25238,29019,13271,33234,30547,25930,16880,27706,30807,4583,25188,888,5250,30412,15945,6638,5340,36844,30349,8359,25759,39048,39211,37593,6400,27322,35947,10875,34330,3283,6486,2033,23569,9638,6264,26039,30030,36980,20177,3536,36835,7240,36237,3061,12584,37365,6945,6398,8312,15178,30399,23225,1310,20550,7651,30959,6240,18845,16494,7615,6411,20909,26970,6156,3813,23133,31168,546,25237,38775,17221,23475,36228,30081,11790,39420,16493,30084,7803,33300,37553,14401,18042,36884,14029,3796,32323,8628,10071,14486,36374,8129,34736,11201,16752,19310,1599,24482,31780,30473,28204,22789,18311,34119,8336,10783,31775,31974,36803,17015,11086,15620,2988,6984,26383,37757,35088,21539,29722,7250,37600,2189,10332,1525,18159,15301,8323,38345,32381,14240,39684,27207,1025,26765,21312,9330,28651,26645,26588,32796,10000,37472,38326,29740,39475,37741,28683,16508,26563,28085,35678,18952,33541,154,6296,19626,37290,26576,11035,39898,9377,29370,37506,25551,3225,31768,17600,12169,27284,7162,15031,31498,40038,4596,36268,33633,35031,33246,37548,21927,17192,8800,17214,5262,28601,13523,6058,21871,26397,784,21918,28644,39902,13806,29210,7557,24143,27753,8719,5631,27595,14779,33768,14135,25281,23001,4196,24603,6525,5561,29151,37245,31533,30383,15491,875,13706,16100,1693,13701,38660,16514,38843,16494,24275,14054,15199,12056,32026-20,1,26447,13836,39389,1678,13393,27051,17463,10732,29255,26092,27613,17363,1859,16617,5051,14208,20808,21145,3076,14962-20,1,28192,32385,33725,39857,8768,13889,3799,24442,10798,10024,18060,19224,8794,14784,930,3044,17660,31305,38498,26217
1606905407433425970:20,20,4339,39267,1374,37405,40163,2726,9162,29348,18494,31278,10704,24055,14439,33377,29031,10016,22163,29430,4411,19041,38334,17766,15562,26850,33071,21862,5486,23019,3536,38494,3518,25255,37155,23066,4934,11035,5118,28676,6774,27504,15210,13100,1435,11360,13182,37921,31829,25985,23661,20629,32745,9921,24586,19913,13324,26825,5745,35606,32663,32623,3831,6658,19670,4103,21916,11563,4626,6483,18263,14389,5511,7591,31709,17470,16094,31116,21517,18840,13319,14169,26734,20350,18528,18114,19948,26149,8790,6012,24763,40248,23664,39051,28113,13918,5446,5931,32007,33911,2075,642,17909,34829,38324,8495,21327,36061,1862,37401,12008,5766,21013,31590,31432,10142,17650,38939,18627,38896,12521,18956,272,32634,37655,23693,25769,38171,20020,33618,10127,4976,33330,36010,21652,19764,28325,21392,17897,7860,37097,38901,36278,4671,25177,23986,5286,8901,23878,19459,17567,5345,27736,2745,1895,21052,20891,4156,36797,14611,35977,27171,27858,6002,10501,16955,14846,10193,22935,11725,40269,32084,38923,35138,10310,28923,19615,2212,39825,13753,11541,1429,12657,11616,31838,8825,23417,32838,33131,15009,29748,8222,1365,2571,35603,9125,24938,4857,4711,33489,20063,19566,11004,8825,16072,4585,13692,27936,28506,14216,12194,3733,20369,9935,24417,9568,2668,6151,19014,38112,20179,4578,39765,35241,37334,32529,3266,5606,18335,21653,38515,35602,33925,13447,5451,4358,15037,37988,21985,15214,27826,28635,11893,24810,27723,24011,3534,26842,13399,27461,14002,14643,35192,7697,35480,37000,14317,1467,1372,26336,27390,12813,34081,2368,30958,30625,37056,32461,18327,14207,21495,14084,9985,22697,25073,9477,18177,5131,17165,27998,1444,19605,1961,10287,2985,37651,14910,25824,8108,26296,24756,5928,13015,34113,22087,3459,10324,26793,1583,15518,8481,24664,23068,5321,6914,38545,38921,18835,25924,22407,21955,13232,2750,12852,34721,24384,2177,22980,23953,28114,11244,12500,573,14239,16704,32942,718,17730,24291,19888,12293,31561,37781,29996,34432,15748,13849,4631,27864,36053,22123,35591,30303,20320,22965,4164,37920,36461,14518,25736,26836,37614,20448,9291,38965,4973,37862,3099,21257,30483,15733,7455,26832,35315,3501,22488,22945,8321,14199,34957,23195,6237,29882,9761,7227,31116,14847,33550,17855,19218,17563,35829,29756,19324,21567,33954,37522,25356,25437,28322,15987,27257,31572,18759,22889,21741,4857,24446,9915,40110,1719,37345-20,1,37818,17788,35351,39229,36851,34978,221,28383,15533,34309,37759,11767,32430,20396,836,9546,39557,39929,14193,4014-20,1,32297,37547,27320,39937,467,35249,32246,38839,36950,33694,26694,31775,12556,25400,5903,5870,23163,13043,11760,10427
1606905408434206104:20,20,30883,21706,18998,25429,5796,11736,25303,17617,16849,18359,24083,3857,23909,33386,13859,33793,36935,7506,39000,36117,20096,23082,6284,35605,13927,13334,33314,9503,25338,6362,17369,34962,25784,13400,22393,37581,24097,37834,28076,7662,36390,26372,24215,10798,25704,36863,1037,39554,26461,775,10198,11671,5409,14121,21024,28156,34711,1126,35130,31254,15858,13051,2524,34239,8525,3590,27465,9673,14249,13136,12023,14301,38984,26250,32106,27691,37450,31925,27730,7627,1919,18346,17087,28760,10398,27610,35780,27113,9443,23047,29144,4304,11703,17897,6241,22235,16614,35915,28699,31881,34543,2545,1898,30297,4576,25662,29838,38794,34719,22090,17625,15098,4351,10693,27010,12142,21062,3384,576,192,9145,16397,27176,30680,23700,9472,13039,5868,609,21461,20909,12748,16699,31066,222,14134,23807,19849,17704,28555,23739,40020,33802,30962,31878,21344,29177,21995,38996,30220,25210,13253,37795,8076,14089,24524,5586,24020,40077,10810,15551,21920,2573,29955,13072,12556,32239,12139,9262,33257,3438,22856,38782,24927,11711,2527,31133,23944,8090,10440,27432,9786,13767,26456,40137,36516,18151,35265,14842,35519,29762,3410,35354,23998,17095,2171,2201,40232,4070,2949,21281,32257,32733,4329,11408,14799,677,26788,38378,31420,7919,23611,3917,35714,14413,30810,29201,9489,39954,32702,2531,37518,23610,21214,31838,31754,10715,14892,26665,4320,24840,5496,35371,39236,30760,30908,21194,23432,5768,4901,23979,3012,27082,16683,36092,18192,35798,17986,11275,22479,1219,9373,1459,31659,14644,26614,26640,32828,5597,9500,23209,5266,29008,11783,31958,16732,17788,26258,8808,32724,835,15475,1034,4525,19116,4401,22665,32028,31727,33225,11519,13894,23215,35780,28476,7734,36790,5541,13772,30298,13697,11164,3747,22986,37448,39640,27097,35566,14871,1306,12713,22618,37975,8067,20988,28513,35776,9462,7641,29191,16235,19334,13968,39636,28798,20346,39435,5171,5577,1009,5139,11565,9713,16227,20885,10283,12550,27804,20446,11469,35836,14863,6982,28363,35300,6988,33733,22782,31448,18330,39564,4095,37784,31381,37037,151,14327,33457,8210,6392,22969,16249,8900,3422,16376,12097,8160,206,10950,16916,22314,10241,7060,2824,1744,35781,5894,28400,9062,34577,16748,26505,17469,30233,15711,15491,8299,25820,10850,11132,11382,28511,28835,11346,11008,20059,18773,8731,26505,22171,13830,10312,20432,21427,34637,21046,4850,1376,23181,39551-20,1,40038,10775,10796,15148,7548,35315,7636,6176,32698,22578,39312,25510,22787,8666,1365,10016,37068,6667,36805,15710-20,1,33029,3613,9381,13066,27386,10722,2697,31313,19717,19153,16825,38663,38427,2987,21885,10548,1737,10692,17443,2672
1606905408435075380:20,20,15407,17017,7001,29206,32551,10718,10815,9746,27035,9566,21849,18714,35380,6516,325,10310,9365,22582,4888,24039,32295,38528,982,35662,5918,14196,22286,13176,17208,19564,9730,18606,28922,10645,19413,16599,34561,36678,1220,32564,13003,30081,16325,14614,32564,8613,25371,19976,18293,11397,6788,24510,38377,15606,35402,18128,19023,17852,4830,10029,22735,37999,22902,29675,23539,6486,18481,23820,19960,12744,20336,14878,3942,14101,24596,11685,38814,6075,34950,13212,13896,2494,29271,30045,15482,63,30059,11253,2842,32443,27548,16569,9175,20251,23144,13787,11188,18123,20393,18056,19697,8370,3291,25932,21114,18118,35638,3915,34788,21132,13805,3226,13416,34224,8094,38335,26370,25211,40203,1157,13628,3237,10871,33150,26212,28539,26335,3903,28735,3713,21685,39262,35689,22431,1693,12610,30910,36288,32693,5961,12935,22782,26755,12381,18072,20394,33929,486,11815,3555,15233,24644,27414,17191,16454,36331,1894,16269,26444,36431,2210,33662,5920,12060,16573,5442,32386,15312,28467,15985,25906,36923,23079,978,14075,35614,469,4186,5393,2402,16496,27468,29114,3943,19587,19453,26689,34464,38818,25621,627,35971,23289,29650,35917,5829,22751,2543,18202,15373,32877,39232,19498,36310,17778,24090,4965,21553,5706,38872,6783,6620,23615,38232,32446,34930,29999,6943,17098,17530,9125,1397,19432,7816,9554,22578,33960,23590,20889,31654,11764,39338,16049,16873,35866,14517,3806,26482,18181,11466,31697,16712,38938,20765,17670,8195,11388,3318,25178,32002,22129,3872,24890,14735,39962,1558,31200,21838,36883,10018,37162,14423,21671,40,22119,25953,22369,9712,15427,24772,1218,18976,23658,33163,39406,33065,5068,12151,6795,4179,32972,18265,18715,37123,25004,27029,35212,10460,26966,16431,9263,14071,35308,6114,5317,37928,3203,8919,40160,5076,2189,28090,9472,16281,36584,10224,38436,15636,27741,30169,34987,17372,24713,22935,14928,31247,14310,25246,14127,9141,15885,18436,40256,18476,33423,15373,3101,13877,22628,3170,13391,19931,23669,29341,16747,6735,17033,32114,3818,19080,27590,35075,20858,31133,30395,37802,26287,6721,3392,16921,11487,32788,63,17921,16837,31917,10329,10338,10444,31421,30573,16717,5491,6974,34852,9590,3202,36938,32925,31671,24807,4363,10816,1622,32708,10770,23571,7084,4908,19681,35242,18826,14585,959,7910,30866,9722,4524,29129,30616,28641,616,1783,24260,39801,38876,5751,39990,22854,16891-20,1,38873,34885,26638,283,23052,12905,13759,37053,39464,780,20754,19919,32341,30859,13670,5792,12463,24675,26539,32465-20,1,33642,2054,37502,31187,14019,29661,1627,12146,8415,24208,14748,16246,25916,5428,16651,9554,35193,17771,24668,434
1606905408435768578:20,20,28451,39823,31957,33661,4188,39276,978,6425,5819,22334,7476,8678,3618,19660,26452,23445,26692,14079,26518,31142,5323,4799,16134,22792,39944,28003,19855,33175,7294,39784,12217,26885,18707,24086,24961,17718,27333,13026,39456,19295,35287,36111,15490,2747,7300,9695,2308,15071,2608,17418,10112,553,13554,476,22688,4209,12681,32252,10080,9571,4799,13709,33561,14304,24847,25628,21849,9747,37307,30835,17916,17469,26936,15435,32507,1122,36617,38222,28663,35184,4252,9521,25848,30,5521,1645,5230,12427,22562,1495,4638,21107,3634,1242,7385,8949,15133,36507,8705,9749,13121,3858,7225,2977,675,4845,19000,10103,23235,36701,12028,7907,8332,199,38751,1002,10492,20857,36839,1315,20632,10225,37344,36514,38209,38108,39500,40134,4694,31063,36335,33975,56,11313,1831,16436,19202,33606,13748,24626,4277,1385,21731,36760,11933,36431,1165,7104,21726,670,25414,37961,18118,1693,34253,31962,14355,18805,29251,192,12547,27472,18932,23389,5052,10202,1120,34088,8812,39934,4152,32390,16192,1833,3702,18035,37854,29085,12382,7735,25448,24738,23618,2143,18549,35220,18783,19274,12177,14007,37220,17822,4618,19941,12757,3668,15683,35134,3965,16366,12524,2415,14585,31206,34878,26563,31379,4035,4775,29747,31628,18469,38932,33226,13399,35325,6319,1207,18142,24471,11737,18318,29368,34642,3683,23100,11028,31214,23928,31431,19204,31033,27991,35137,51,21211,13788,30670,26558,8652,23753,11457,15882,9106,4389,21002,106,40339,768,32392,16528,8267,32522,493,38170,8162,8470,20112,28319,34883,23262,27874,17130,28064,13997,2207,11442,15385,17347,20862,21942,24432,24981,14975,27386,3460,18763,37059,16187,22311,10577,1112,33143,14617,11782,12176,12321,336,718,14523,4127,735,13706,14507,4939,38057,25431,12440,10437,1986,30251,18207,8651,28310,31978,19589,9087,25924,36448,36701,3219,37088,20400,21130,18009,7169,10552,34286,26386,19881,38787,11250,36407,28580,39613,6541,14517,31843,15443,22792,37851,31647,28963,16911,11919,10799,2889,30255,23478,15842,8264,19614,11479,10980,7785,15964,13567,28757,33768,36165,37968,20477,11109,23627,36662,19835,25267,21412,36056,36367,36118,2594,1036,24569,19352,29997,8290,3290,15236,19148,38700,22378,5470,22842,32759,3122,32526,13903,33964,11517,23390,40310,20454,21790,8211,33524,2099,32294,15701,12569,17340,12230,34367,9284,26758,18686,1502,4419,33512,24243-20,1,16184,32050,25208,38489,4207,20735,37962,28225,1313,3487,133,17500,33086,20175,21522,1893,6613,29535,4403,18113-20,1,5316,15825,3628,36023,1334,30538,13242,19570,8582,17968,33075,13101,24233,21738,6727,3825,7873,18965,2699,35276
1606905408436348295:20,20,23502,1188,4881,23274,10882,2813,16331,17559,11294,18763,36450,28364,17075,10577,18538,25148,23824,90,38410,36745,5481,4901,20224,24513,38205,29270,29441,23218,13735,27480,674,14270,4286,24714,22546,11372,5903,3330,5332,17079,296,17776,29658,25549,9490,3486,6720,32999,30406,1533,32306,24594,12796,11316,4491,7821,37396,7021,9795,25934,26751,3253,17771,5366,4277,695,18598,4119,5392,37541,14499,14270,23227,9151,19014,10854,4416,21507,6907,17828,19233,12297,31715,19458,25710,165,19813,24121,31665,28133,19846,836,33316,2812,22678,2843,34501,1492,1740,38661,13422,34908,32156,33177,33912,27888,20734,31355,28927,3367,23940,8552,18737,4623,5713,36255,21839,6708,33860,31291,14236,37233,32695,20975,14786,6475,33221,31268,29799,22804,5325,18756,13772,21895,22699,29554,14498,12712,30511,17104,25192,16913,18504,25213,35463,35350,9098,30868,9435,33428,36228,6268,25072,20446,24362,33962,27827,17321,8287,11735,36037,4597,20248,26628,30899,13386,8138,38962,14078,27181,6247,21161,37228,700,909,15693,56,8646,32525,37106,2901,10793,7435,38615,2145,29582,38001,33420,16233,2466,20155,34321,18821,15361,12332,39877,23900,24174,10026,28449,35396,34596,29344,14361,32516,33879,1756,38285,33535,16570,20467,39223,6719,26486,38615,26151,35190,26590,31848,27932,30549,8073,12645,4439,16428,6903,17345,34984,10937,39367,9417,20021,29250,11912,26626,40220,8301,2842,10787,30418,22350,18547,3249,39569,3328,28726,36505,1140,7327,30776,28883,31851,18251,964,11218,8669,6147,18023,23756,11316,8800,5936,11526,11192,17861,1383,18364,38347,38997,12595,38857,1939,24246,28301,18568,13174,4277,2418,35849,11115,16291,22794,33378,1524,26012,35292,12684,38723,21933,5074,9485,8865,5687,25760,21012,27602,40020,30310,5977,19042,667,36050,4503,25637,35666,7873,13549,38200,12129,24744,15280,18503,11566,12498,12782,8755,33729,27734,9502,37583,26108,31766,33581,13693,13376,21525,13206,6511,4005,22772,3325,28308,27250,6786,24696,13563,20808,36461,11012,14267,3522,17366,27582,3762,32574,22856,40332,24428,33458,23930,26780,11426,24912,19331,13186,2568,32372,7119,27925,34907,7996,7879,21305,12579,29322,39895,19926,36225,38439,2633,39948,14022,22389,29896,31887,11763,8240,17213,38436,34806,3591,9902,16455,38480,23788,3975,23471,10042,38432,25464,31136,17111,37475,37634,18088,13252,22767,1323,31299,29173-20,1,38630,25333,10280,36472,18562,4332,28190,16711,19764,2842,3622,32444,7795,19214,10995,26546,6171,37789,34782,33714-20,1,3230,16092,20987,22630,29637,30997,14634,25015,16278,31536,27717,4869,25282,17480,334,9150,13635,20246,6267,9636
1606905408436906701:20,20,40148,39442,37735,5833,19514,19425,6238,19058,5668,30649,31207,29846,32425,38904,19098,22663,2424,29914,6916,23814,39846,29942,16397,8027,16646,28694,11451,19118,40301,24241,27053,7202,31948,4785,22612,3144,28999,15783,3130,16433,24650,16933,34502,34617,10978,37839,39069,33521,24337,19200,34657,37569,35443,23050,36405,1489,176,6421,29695,12853,13043,28740,24337,26412,1849,36867,17512,28163,38273,37681,11180,2348,11218,1603,26290,11764,31926,2691,23325,32434,14554,34474,10082,30900,7511,2359,10810,5797,23631,2434,35493,726,18818,24246,32265,22253,19801,10812,22196,719,2901,3985,19164,31349,38451,24795,29610,33494,31035,11256,17690,22840,30638,22460,34877,5667,29443,14588,10564,4874,11103,13874,28995,33349,10591,15162,12379,22823,33261,17208,27090,33506,1010,17603,18143,34380,29804,16343,4667,33543,29979,23916,39261,4365,21170,39725,33610,1065,20344,25846,16889,32826,36522,7780,11364,14727,9209,105,24707,27897,27719,3502,13875,31423,177,23704,4099,4790,15538,9395,12045,33906,5857,10121,17091,35835,38729,1423,39814,15854,8600,32652,10115,8230,10129,2469,34502,26264,29410,10818,16594,29828,17652,29442,35336,8203,36989,16775,15393,37144,10630,4040,7303,25295,1616,9927,390,21738,30700,9707,20389,4295,37849,30918,18074,30814,19527,26891,3269,37383,27833,9186,1710,15810,26204,6641,460,18183,35885,8188,12821,36588,20901,2499,22129,15456,20577,30052,3163,10806,6632,24230,14360,38547,4476,28729,25986,25308,3495,412,39710,13479,20270,34975,30194,2611,18403,37123,19870,26193,3077,23658,34387,40145,11647,6140,21434,12440,3813,37935,11841,35072,25917,26699,35942,11032,38393,3003,17402,30360,25281,40042,27031,32808,26976,26452,6230,9683,37139,37542,22172,21125,15578,9373,25644,6777,27635,20571,36536,35514,23455,29754,32392,36869,29629,16232,16430,39665,24120,32777,8155,2178,36756,6608,19579,5268,39788,11330,13341,8259,31999,23803,29245,2705,40079,39190,3764,28860,15908,11549,16876,34589,34312,37200,1571,31233,4832,38775,21199,7909,5933,4106,11820,25634,1505,10907,11368,1653,26232,25767,25597,12335,1703,19012,9943,1667,10230,1695,35082,22533,2579,3426,33763,36672,18480,207,31211,5430,15038,2029,1384,17460,7784,23521,15047,18029,17978,16413,24288,1640,3502,6175,21943,13183,27249,1224,27633,18180,18172,38654,20697,24904,27472,21591,15086,8431,8840,9423,4378,34302-20,1,6396,12814,24272,32735,13894,4491,13661,34426,31183,31554,4940,9688,8230,22749,16077,36082,21343,29963,19065,15609-20,1,27110,32107,29207,12264,25653,13951,24167,29690,23110,17010,10788,26094,28588,34684,5035,28123,1675,7367,4015,11866
1606905409437757886:20,20,38588,34494,23684,37884,3897,24321,10695,39116,20184,40297,7793,16096,5486,6072,34594,28069,28241,3191,334,22951,29856,31818,33648,19148,16982,9533,29896,7528,19475,15703,4594,25803,32846,1549,28137,24651,25194,40027,16814,9221,16711,18130,59,27130,20566,9418,15321,9666,13193,27818,37322,14603,35336,14698,5775,39238,35732,31308,39876,32880,18811,30177,22054,769,16443,17887,36219,32958,37978,38590,28896,11236,27163,11669,12837,29568,638,3996,8655,39614,2422,28601,27295,31989,35304,28817,36150,1617,30708,28926,34661,13877,9228,9706,20846,38345,29640,19512,830,23331,7241,4591,36411,31612,37689,29559,30141,29440,1071,16329,8589,8026,39837,27411,35639,21750,2112,28605,32479,12804,10304,29054,17709,20838,953,12285,19274,21828,24779,7924,4309,35108,30146,15251,35695,4272,17753,5240,4223,6392,15135,29282,13242,5346,5799,28292,39040,9538,9224,14755,10049,8280,29665,22469,7262,8548,27625,15293,31854,6706,9243,34557,13864,24233,12014,35096,19362,19042,11719,27198,2278,31972,18180,35124,15835,2194,21751,32097,16436,30887,26061,29137,7992,37262,24466,34884,32417,34549,17504,28770,32168,29036,7134,18910,22034,33302,28474,4333,30864,12109,34390,6361,23346,919,14621,3742,35719,5231,14475,25018,31230,14771,26783,38190,13689,23811,13972,34422,11953,20661,37849,24970,9332,19564,14858,30791,17959,26595,13554,31405,31766,35823,4924,23137,22428,1545,18703,25086,35125,36895,7190,3760,18410,22603,11807,38973,21401,5611,33599,31539,29731,25564,17012,23053,4498,10442,35361,30479,6453,21047,17722,25416,24242,26029,32215,31026,35793,5664,1385,10945,21635,39723,5514,23239,35106,34280,26929,26244,22216,27423,5395,37061,30347,33349,38828,14580,15592,20826,13884,13411,18005,27358,8544,24980,683,6285,5254,11933,13263,15293,31454,23345,26813,14025,32444,5326,19147,15136,19031,18668,17648,31686,14882,30029,14137,13850,8057,30285,29843,9620,36007,13967,34324,13055,24701,14843,2735,10605,1281,16058,16082,31947,24596,16333,17080,26147,21411,3214,13186,880,21268,27845,11019,18383,27642,15454,32937,14267,23974,14095,17557,27103,14051,28450,12026,27940,24360,9427,19514,2168,12819,9923,36743,350,14526,26981,22677,39902,5097,4867,784,35130,22152,6770,14225,3884,10179,8063,5425,13720,16445,32994,31404,10986,27394,7988,10120,17338,15939,19912,4422,18192,30108,5665,20407,16715,8483,32689,11185,16864-20,1,33866,4894,17452,12502,33719,33324,31821,10645,11198,9891,25961,13143,11250,35628,25433,18850,16858,10644,20960,17023-20,1,22094,25576,16106,24175,36514,1002,19267,30118,26825,12689,32506,32911,25734,9785,4168,25301,27102,10169,10443,14831
