1606905407433425970:20,20,37749,34298,26155,18657,12395,36443,7722,33528,28107,26026,2540,26207,29090,36077,17247,25001,39043,16602,39283,16892,13078,29792,13338,22366,35278,4751,21461,20688,9556,20638,35874,29934,27481,2171,28873,33274,1711,38999,5269,16122,38452,23877,30288,8677,17977,7902,359,14174,7820,11506,14961,1861,22812,12898,23815,4986,18188,20117,30486,4100,29536,26189,999,30259,30756,29457,28114,14286,37840,15624,18993,16886,28813,34706,16761,37881,35956,10888,34937,27665,36272,30681,21670,27513,27864,3840,26926,12752,11941,35252,34574,6789,164,7012,9435,25485,28897,32260,35195,34016,26620,23740,32049,21132,4332,16467,37869,1671,8454,15770,20315,31861,19751,8607,1708,17275,23189,18251,34086,25965,21504,17284,13012,14427,14459,1995,7184,16343,16664,40179,9474,9241,35595,21958,37773,27439,15068,34491,22780,14696,24648,17324,27575,5451,34134,38095,8452,14615,30564,35846,4121,29260,39290,18780,23909,23912,6320,29695,22112,30374,2264,32324,10773,2337,37956,34721,16030,21625,39268,7151,31631,27615,1329,29097,28164,11518,10502,23151,13023,28008,19242,28484,24990,21279,13129,22451,22053,4220,37558,18549,35911,4505,29104,20828,38001,30324,30890,6488,7451,11797,6987,19510,37924,15759,38018,26442,19274,5232,29076,15673,27203,23849,1340,28117,33191,32359,26020,24022,6916,21953,2069,31747,35120,38853,11749,2372,11196,38555,12857,26663,5285,3587,3820,18133,4615,34887,11810,1811,29761,16197,39369,34511,20969,750,25897,12208,18584,12155,12883,31558,15287,13447,30144,12384,24611,5138,18035,27319,24639,26717,22863,12545,31062,684,7162,10626,14970,10072,18436,20173,38332,19859,25421,7638,10654,33719,8398,39801,976,17769,10617,156,26602,3245,8065,11048,23704,38299,1385,33733,38823,3212,21667,37780,32539,31453,22122,37684,3399,12663,7649,32931,30023,35832,6231,10545,34249,32581,1134,36453,6857,27396,13562,19981,36807,33409,17085,6936,13717,13882,10685,30822,931,29801,32827,7068,638,35978,19917,701,23304,3463,1050,15010,31523,9999,38191,1952,35549,38940,34749,35979,12018,7662,29763,17026,15818,5063,25088,35787,6958,35800,35107,27767,8833,1889,33762,5381,6579,4357,21514,39496,38738,19298,9122,24791,11722,36893,33658,17656,26123,22444,13940,28795,21175,8032,25864,35467,655,26219,36133,18296,6680,24022,24664,5981,38711,35156,5736,28740,9428,28973,30669,18093,6801,8502,614,18647,11397,38187-20,1,24195,38178,3534,5013,6864,37285,18633,36350,20985,26412,38737,26543,32908,22188,23283,30514,28822,36793,33815,21653-20,1,10735,4968,14737,31466,4799,249,11094,39200,40272,9256,29122,28324,15047,18980,3977,29944,36093,4465,35456,23674
1606905408434206104:20,20,16349,16782,4052,30920,37073,14526,5544,24322,35959,6708,13279,557,11366,37093,24212,4264,1776,14326,25034,35925,29509,35781,26106,9038,13154,14281,13687,21307,33984,31450,19719,23886,4622,2571,35177,13425,38141,13258,4526,23451,3960,21218,32530,31817,1695,9661,15294,10616,30498,19368,14709,12570,1204,63,21956,16692,31676,3842,33439,7623,35052,19347,23873,18702,5942,29470,12104,20824,18553,8150,38285,24548,24590,7255,23437,21125,27580,38157,5264,23571,25807,8823,12694,651,1236,30918,793,26060,13792,9344,32891,17557,38194,33776,948,17679,9729,40084,32577,31431,27950,20001,7721,14373,16131,27841,37964,21776,28641,22982,38280,14279,38556,6746,10774,36494,31650,24417,7053,37045,29027,19636,38021,4429,40142,28769,24233,2590,31562,7481,34725,15177,6716,25776,38767,29911,2139,14669,12217,22684,14199,38491,24779,34918,8433,6563,34771,20654,20523,26319,1316,1156,10701,18123,15465,5863,23597,24676,21921,33622,36717,10990,31740,23685,25279,32054,17966,28686,4938,18959,36008,12014,23283,7576,25083,35840,35160,18635,15566,14685,9820,435,23380,27403,1938,39870,35026,17644,13370,16907,29304,3304,21060,1658,791,25625,16164,11825,9979,6060,28212,35316,33076,17503,24198,20289,32354,19543,19430,22342,28569,6905,32191,37360,24652,20582,2770,14932,2416,2686,15365,8115,7461,34551,32178,22183,4386,9604,29263,27767,14371,17137,35027,36299,16168,36224,191,38372,17935,31795,21550,30030,31606,19787,34901,33580,34298,25669,34777,3155,2436,5775,21577,621,9342,9374,15336,18881,35172,12123,30903,24326,9164,11850,36476,28879,28710,30688,19664,12752,31404,10410,27279,23544,22820,39328,32957,6216,27395,9588,28354,11074,37980,2798,28336,13981,33396,30482,19351,35430,20238,13918,14539,39185,3563,5966,1708,30572,6623,8030,26646,21595,34156,21824,3948,28701,28858,1893,14470,14723,28770,271,29128,6758,14887,19758,12653,40276,26500,7265,4610,19809,13657,17815,10248,14780,10104,17960,7638,20059,22874,4501,2199,29686,10805,19995,22505,18581,22818,12841,12869,31471,17941,24659,8636,26021,35685,31326,29509,9069,11503,7796,19351,11867,6649,8288,14515,36572,20569,36398,12622,20935,4040,37164,22415,17238,237,1843,16081,3354,38703,28830,10463,34837,30872,1289,15565,18363,25520,29571,31889,3138,25400,3773,10383,13340,635,394,4159,11525,35456,7664,25394,32764,12165,9021,7692,1623,31284,33501-20,1,16641,3213,5974,9748,2316,3847,18170,15552,6860,31910,40197,21679,16785,7733,7359,27163,4812,31361,6984,1906-20,1,3852,5527,40171,5371,19880,27022,23532,3188,26131,12013,1768,17047,34121,5828,33936,9756,37226,3834,21757,12512
1606905408435075380:20,20,33093,17177,30617,9532,24370,35653,23823,7312,25372,14748,19664,8679,20096,28239,30627,28815,19292,15039,24033,27319,20400,23599,17466,2626,14080,6997,25916,32893,38714,11468,14622,38443,19944,9519,3172,19291,14448,31459,14457,24122,19039,30008,13613,9282,4963,1080,11874,37554,4721,12892,29166,25539,17069,17008,16509,25059,30584,27384,14004,36729,28600,30101,37608,39852,8719,35510,3000,38844,22008,5604,25667,37955,10370,6218,11465,37693,11609,37686,22661,16171,38421,34794,8586,13674,11210,19912,3020,31531,19041,9711,9887,25770,12176,26854,1391,32383,15719,21593,32311,36744,38702,1977,14479,39119,29440,2105,29884,4468,24510,14096,12943,18123,26737,23922,25778,19499,8783,7235,1689,25209,8268,28319,19738,38170,26996,33186,8594,14370,10517,23903,10320,37192,4958,27284,33615,13388,15462,21,37040,39351,9818,10935,2270,36531,16610,16445,17991,26032,24313,4406,17491,3409,6788,15216,26471,7027,9101,8620,10119,29854,10786,34528,27308,28134,7105,31713,4051,27355,4091,3808,18521,17138,26198,319,31871,9329,5161,18063,31075,8442,14012,9155,24129,35129,30484,8834,17853,33514,13304,1148,12969,18575,11767,15582,35313,26139,36740,5146,23894,9949,16473,22573,33128,5169,6715,25313,34568,6185,7971,16027,850,10751,9249,33589,16022,5614,36975,1757,19716,11494,16696,29275,8535,10743,10656,5882,4403,18743,23022,6759,35641,35011,1804,37123,35234,23804,3184,20509,17574,25582,37574,16525,29816,21613,16554,28459,6623,12300,11812,26273,18906,18084,18737,930,40138,8945,12870,39618,32480,35546,13851,12949,33524,15542,9416,6496,4339,25449,3479,22472,27266,40010,13974,11345,495,39608,3404,1673,11006,20400,20273,32622,17741,21313,20233,15552,32898,31354,12402,9266,36457,23746,23777,40036,39463,13602,29071,33814,40109,4429,15293,3456,22824,36565,7194,27296,7197,29013,5258,33424,11224,11489,33612,37051,35292,656,8045,3373,25586,10388,38307,33043,37648,4784,60,31921,3221,30403,29154,25669,8511,29217,4488,16458,19260,38394,34503,15575,11344,3532,2361,22323,35652,643,23519,28071,13981,18776,8614,30557,36112,23678,40228,39044,10955,22924,8747,8861,29925,36538,33832,12495,25095,18980,12430,37245,10244,3199,21607,13871,26305,3404,37243,37527,7420,26385,5905,20174,37369,29434,30960,29725,7805,4456,8112,10557,10360,28201,37572,2141,21173,2709,39246,21651,28517,15153,31682,13664,8782,903-20,1,31607,34409,2788,7686,20880,30640,7828,31592,19103,40269,34145,5838,3574,14771,29552,35958,3285,27969,39949,32586-20,1,12653,35736,24363,16621,585,5752,18220,29365,8766,24873,13340,4777,38457,36970,3076,9143,12404,21850,8241,19508
1606905408435768578:20,20,23469,8867,10042,6220,17113,6903,7242,8570,39849,39021,23127,26670,507,8706,37694,14798,14103,38481,5735,1997,2430,33792,11435,12888,16015,39460,18172,29621,19791,38494,16448,15592,16738,29229,37854,2130,17164,4530,36210,11808,20102,34110,33869,17409,37569,26929,21364,40280,17808,30301,25219,7606,7410,32057,16628,20993,8905,15769,5317,12992,15724,2335,24129,10882,38791,14353,1583,3526,2141,32275,3213,24899,9530,17136,1983,29023,35605,14808,30747,39906,17114,24083,9283,17602,16514,17085,18871,21882,28606,22809,5800,26763,25657,22824,28007,39670,29383,13982,37343,14568,40171,25600,10606,22975,9419,40245,19951,31533,14214,33019,23695,38072,8483,29717,5635,26671,10273,34333,4837,1905,15298,19517,26029,38873,28738,36857,19295,21519,3903,24447,3410,6236,38750,22243,23429,26900,14859,39604,37855,19643,4022,11444,38449,29273,38336,4454,8901,13473,31425,34953,27298,38492,4275,6993,23469,14203,18479,5639,10411,21347,14841,26640,21635,32685,31099,7719,21661,4806,23053,25343,3506,23803,19101,15024,12173,12484,14380,30093,1066,13379,13639,29320,8331,18814,22181,4886,8319,1996,25526,4443,10081,17531,1509,36735,2509,25068,27840,35016,11340,8241,11783,39503,38341,12284,32661,36910,37962,7587,8210,40104,3703,3132,34928,26880,18711,16689,5720,8263,17293,935,6044,25431,23498,32221,5671,3248,7644,24286,33575,31029,22486,25266,6177,16379,17548,4812,17667,7271,38056,27595,8769,27394,26501,5784,15129,8277,7152,20559,20822,12339,7983,19563,7105,29708,31998,4741,33431,39279,1728,28264,18121,7399,4980,8215,19268,18783,6604,12554,21919,20878,25632,27197,9866,5411,1038,14963,25332,23884,19907,7730,1925,4860,26844,23298,33454,19479,30573,34417,3231,38842,17124,5590,15690,23228,22200,31284,1454,26083,19561,21971,8051,8046,34729,22041,9488,9789,35693,4045,28024,23019,7368,3963,7003,29297,476,14679,21059,7038,11025,12254,456,3618,12671,16903,35525,29194,6305,16650,7605,31187,15277,14133,12205,28019,6305,14029,24230,4549,37144,8965,32421,28397,36893,12382,16490,4628,38917,6601,23498,23260,3640,20466,34008,14312,19200,16920,36041,22310,29838,17911,8172,16077,20859,4643,32819,9342,25952,38810,1638,28990,12033,9994,20344,34975,14125,31820,3412,39563,19027,8584,25435,3203,19267,11015,21121,9873,4251,4189,8756,13101,21008,26655,19267,33869,36330,10245,2715,13323,32524,6741-20,1,19955,29707,1184,34916,38370,28987,4778,34283,856,31443,37479,33299,17951,32755,3839,30814,19772,40257,6554,7685-20,1,34939,16040,24973,8787,7703,2239,26735,11872,14183,14010,38265,28324,19806,3511,20531,27270,11449,21483,9782,24387
1606905408436348295:20,20,11281,30773,28212,15602,37536,34736,8526,15700,3907,13657,5421,5335,35958,13665,11206,18224,26250,17669,32804,26404,7449,32022,5794,35141,31344,6832,20594,6851,39833,14472,32715,18421,32754,38179,13315,9313,13392,19639,38100,34322,30573,8783,7921,32343,35,19389,28819,18085,9024,28098,35705,21813,24177,17194,3448,6101,25956,23969,1387,19203,14604,15296,6477,13092,31323,27112,24357,8262,21273,39417,29786,29116,38765,19064,13901,27875,37316,23750,8766,10066,26908,29582,11316,20986,7971,8760,37050,21374,30288,37950,17709,3408,14359,31467,11846,37347,1017,37755,34987,5909,35583,38450,12151,3464,12870,39122,33863,31387,13777,24130,27787,8282,13455,20735,20479,13010,7797,33475,8279,35725,3161,38696,8460,21199,4190,37468,28130,9110,31189,39269,12181,13072,24490,5370,15239,21243,26333,24222,1408,31835,19942,34024,2877,19275,31784,26125,19256,21118,11327,10536,38743,5671,15994,7951,36037,4863,25169,39757,19707,17000,32541,38188,6409,2916,33661,20880,19496,8920,10366,6292,30271,20277,35769,16275,3516,30092,14669,13261,14580,22312,1720,9294,7802,28418,18043,30738,20443,20663,28307,14651,14829,36718,15570,9732,30350,11005,30111,22447,21570,12894,28967,15167,19840,5237,10616,33900,2104,20959,4777,7999,14617,25270,24633,9793,27293,12896,18110,8383,8397,3718,36642,26423,14396,29818,34076,1794,13900,35968,17277,29318,32144,11155,22105,36038,2326,39746,15495,19789,22996,12800,9927,676,35803,39959,4456,16083,38034,16139,6891,37064,29712,3144,5250,5955,7006,13927,24508,5525,18584,19986,13772,37023,33962,1331,17659,19102,20116,2271,21311,35625,11109,12510,35140,30401,36934,9786,29572,22208,33540,7077,6902,20961,22653,31677,29039,19625,24189,4753,35027,2375,30706,35136,6567,26865,5850,24265,13337,16844,7138,1812,315,30358,30979,10616,18600,9787,23737,6065,32142,15803,38729,2604,26841,14832,33398,4002,18366,2101,19514,28322,27905,28134,24898,21267,27763,18936,25374,21095,20753,11779,27139,8845,17224,7464,6745,6943,3918,34155,38120,39506,1505,1936,36805,9306,15595,36225,22407,13068,39215,21407,14212,2478,7371,26135,30952,19759,21685,11019,26211,27414,37583,7808,5409,22204,11433,8880,27844,3350,6851,11727,32130,9174,229,33280,7860,5510,5632,37649,10766,453,20572,26069,12974,20923,1459,36610,39852,39723,33060,24696,2007,20835,10814,12016,14828,38169,15449,38957,40251,31409-20,1,26346,8102,21055,28654,19844,8097,33873,14311,37683,13073,2812,31292,26489,12278,7467,34481,38106,26236,3951,2565-20,1,22528,20236,37265,38357,16563,36792,22954,39333,16634,7406,3930,30142,39597,32022,12575,27976,24716,25707,4551,35849
1606905408436906701:20,20,32755,10914,30439,31283,30449,10790,3266,29615,11216,6068,2217,20821,937,23279,5171,16180,17767,20336,14032,20847,31793,35069,34789,5286,8664,16515,8180,21314,24767,20623,23260,25570,9866,33507,7634,31991,14832,14789,4323,5797,7322,38324,22865,34975,17300,3023,18532,27681,37259,2891,3309,26079,7759,20784,13251,10831,36724,33229,39149,37891,4884,28915,5586,7036,10744,21511,7424,35873,11341,26564,7576,5595,31959,20671,20740,29757,11538,9906,22767,32236,35586,4824,26879,32932,18538,24682,3230,24023,18326,13096,27743,16427,38507,24861,25864,31167,37576,32701,9824,29139,370,1737,15163,11963,27420,28180,22434,30458,17788,14524,37826,17299,9814,9354,9185,13401,39515,35793,9951,8679,35774,23482,26984,2651,32962,38778,31970,3568,12395,16036,13520,40176,855,18228,11193,32329,18017,8579,36193,18243,18541,8887,30943,21075,1622,20485,34765,33406,16868,32025,5290,9761,37013,944,12125,40004,2476,23851,7183,39766,28512,40274,23135,18778,19524,37970,18500,16308,31312,25417,35100,26153,25693,39287,30562,25158,6235,7556,21533,2102,22883,34745,6110,32893,17939,35443,12522,33569,177,18743,30643,34615,32483,16254,10995,2002,11362,16705,2766,37698,27411,13911,26654,3440,22198,30149,30618,24819,38904,19378,22668,17315,11532,2375,18411,23661,18606,39612,9956,9104,37008,3447,34250,15688,26810,26870,3094,760,8339,29576,31599,33348,4657,321,23010,23382,26279,30447,16354,35505,15907,12153,29342,28149,19637,10581,10079,12672,1079,35336,5754,6080,2887,6709,10142,12399,31956,22532,33338,8336,14239,1548,18199,22766,2473,33730,3620,1158,30809,38957,3425,37049,404,21766,28559,2170,21021,20217,19055,24951,33992,19219,2495,36897,7475,12547,19977,21204,29795,18493,12242,25888,34337,38981,28033,5904,31431,19334,24390,7312,37668,33025,19079,14120,22244,32141,39339,7094,29757,33119,34519,27136,33035,12685,3493,19091,1519,27447,7895,11108,1344,18447,3410,25438,19650,4177,28401,34440,15558,7390,5552,32230,39129,17006,34194,37540,30088,13609,5201,24968,4829,2623,37906,20697,9769,11782,16457,8677,5463,35205,21891,9595,34612,31526,1766,2299,19176,39701,1772,27287,7031,12861,32585,35153,35505,23068,4435,7651,10107,3788,16758,27989,1702,35854,34623,36359,15657,11543,40209,15013,30479,28328,18763,26961,30469,24915,18919,5540,24893,26191,32592,9439,18856,39257,38732,16714,3258,18247,20339,23459-20,1,15198,23552,18967,5218,2083,2771,30545,11216,31273,26935,32326,32639,15162,34078,18506,11852,9562,9536,34367,14919-20,1,451,13828,20058,21336,14343,30371,17268,24474,6783,11149,29232,37333,18914,13053,29324,2908,19163,25247,11049,3385
1606905409437757886:20,20,749,11243,34826,2510,13649,5453,12166,16981,30468,16583,25330,25269,21209,16784,38543,15208,27830,35014,14200,5087,25698,29310,8289,36895,3398,20324,29817,34908,3065,28923,39925,35301,39551,27106,3145,5825,29535,30350,3755,27780,37650,23859,3235,182,16983,6442,28527,36959,9270,13242,959,37602,35397,18309,10464,14351,11056,33127,31660,15416,9185,32267,28696,26785,38524,31534,20830,2307,19907,34140,5467,2181,26158,2648,20734,31807,27409,9746,38944,16097,1964,27984,30800,37555,7056,1034,15558,9624,9063,20938,6773,26819,2744,22153,36351,3132,35338,28154,1978,29684,39881,6929,28105,1060,10492,32433,39453,23646,7148,19118,32647,186,30589,34127,36010,29526,34104,35538,3719,30196,24613,18746,15229,16408,37533,38038,14237,8733,13330,32554,1003,4225,25647,30215,19446,2747,13286,8864,5794,14447,32678,26342,12479,16800,5937,25329,35538,27137,18652,11446,6835,27176,30681,12927,24614,19418,35069,31861,31530,21639,7226,27593,35691,12903,27135,13197,3835,29073,17647,19758,3669,37977,31707,25458,8171,34573,26253,7975,33773,36964,13154,16148,2291,10094,29937,25055,29679,22635,14417,29767,16449,27403,29230,16964,28428,19783,27192,14130,15914,12728,1447,35438,22167,32030,27752,13410,29374,6823,20565,11869,7377,17348,10106,29402,28656,23267,28455,5991,40185,22533,35933,20928,19266,29452,33351,17613,700,38577,27,492,24236,34583,35073,32239,19674,27416,16714,13131,15882,30940,19247,6171,19776,37269,34546,31027,32242,39491,19204,7228,32453,23496,3997,26836,13776,18989,28334,32462,30389,12927,711,13291,24968,24173,40276,36062,2757,39093,12835,12604,15149,771,13923,25666,27164,37673,25799,33644,33241,17296,3147,18942,37728,38535,11613,4090,16582,2993,21645,23443,13339,26755,5456,30475,8686,36837,4827,1482,38596,6287,39157,13146,15864,35899,15434,28665,30275,20008,31101,14284,26432,7658,2719,35637,21892,37580,1555,29957,22576,26887,14613,13032,34901,21464,14247,18942,36871,16805,15925,15555,39758,36414,33072,40305,7305,4130,27220,23368,26883,10564,16823,9841,35976,28425,5422,19442,16608,17088,13975,1019,5488,24398,20712,21166,35352,20020,18841,2972,39352,25224,38704,27426,27548,9364,27607,10110,19395,14310,18873,14040,17720,13041,31666,6588,25765,24156,39104,26104,20159,6143,13364,28651,31203,11353,36562,4698,36017,24839,22550,21036,38810,2631,8059,4326,12950,17695,33847,22449,22174,31827-20,1,29569,15792,15954,30001,25682,2044,3692,20899,28904,24448,20819,10955,14202,29742,18101,1201,37920,20702,37294,40304-20,1,19149,4948,8169,33092,38477,11057,40036,26685,16754,23939,22105,23859,15269,11365,1480,21147,20421,24186,6746,13960
1606905409438577716:20,20,9731,9614,30152,6523,21041,27936,23803,32581,13804,6409,35861,33509,40110,33150,15547,29634,30419,7758,23118,28165,24616,38671,3938,30820,22404,34740,35248,40119,5440,29062,6927,31928,6703,36861,20322,31365,21327,19777,33809,23602,9268,29593,10793,21627,29753,108,12747,8323,36067,16364,40331,34300,34064,2349,5764,29581,38252,16361,30699,7219,7997,1268,26957,17254,5837,37419,33483,37938,34469,33073,19152,29642,26869,32518,39951,19867,9036,39161,37541,27694,3911,18911,11678,10729,24584,8233,9214,37494,4956,2907,34906,35797,24556,22062,1569,33832,36070,37831,33896,29248,39877,21715,12253,15819,35557,21180,31977,8361,34112,456,18025,7088,8165,34835,36929,7127,31452,2886,38385,27709,16147,20029,17594,12902,27530,22370,6367,5808,3186,17298,612,30542,9374,17436,7465,35710,21693,37820,32060,29106,36806,2650,31346,24785,36014,39821,36243,11747,38751,20762,15420,14160,9627,15249,36357,29454,15051,27835,5344,31645,29026,3230,37523,18187,37575,11641,35030,29264,15604,28279,4547,3384,9626,781,33102,27328,37441,6515,32126,5853,1998,14783,14548,35296,13118,33156,15940,23868,7225,38604,37958,29930,28655,23268,32839,29699,18010,4706,6254,27220,125,35467,12474,16350,24627,12639,28713,25061,5079,26196,11130,24705,16313,2997,39386,20852,35899,17778,29337,29839,12388,34936,7959,30681,39029,11083,703,9854,36472,38722,15562,10465,11162,24903,28029,38862,33940,37475,26458,28629,37187,36801,8950,14860,2518,36810,16093,21717,32606,33237,21714,26482,987,20939,14206,35795,10728,39698,29008,1074,36632,2440,27584,8418,176,14118,13922,38136,6433,6630,23843,28636,609,37593,17284,6263,37319,35639,20136,5345,10885,4838,17562,31843,3834,28429,4918,14228,14404,11876,10347,19355,24316,33410,13535,28906,39246,33024,1142,30503,7181,13799,40324,19593,12516,2326,34722,11547,27459,16435,39291,17774,4132,18029,28134,3902,22289,791,35361,26138,5087,2029,5343,9873,28468,5730,5930,37702,38784,39475,404,8515,19053,17811,29954,4506,6625,4048,4913,920,7361,2805,18660,2500,25095,37922,36322,7119,40192,9251,39783,10468,13603,27281,18459,32996,26249,33749,29346,24874,17119,31367,30916,20157,5255,8646,8942,1151,10452,15803,1287,2238,23819,39715,20103,31965,36281,38976,6086,870,887,1359,27292,18178,1558,38355,39792,568,7851,7151,35443,1149,5696,32466,9233,23153,38976,20751,30964,12695-20,1,26318,29958,35711,31435,33968,23934,17872,20945,27030,25497,8497,37947,5745,1336,39437,27374,2154,40171,16013,33919-20,1,33415,3322,4806,29967,38736,9899,12902,27359,13187,39348,30268,36892,36721,22319,16322,9521,25347,3300,19778,1377
1606905409439129442:20,20,30205,18866,30347,14389,34188,39051,17736,22463,20269,11779,6044,3271,30721,11239,8590,38836,22854,24862,9453,29785,15237,36618,4202,38386,12706,13757,5682,20297,22533,6553,17503,7994,5203,31524,33115,16831,23017,4628,36230,596,32638,26608,24523,11595,6921,24650,28306,39569,38934,18090,39923,35550,33550,7668,33540,14212,25215,4394,16086,9652,34981,37016,36075,27119,22377,21348,13114,5528,35594,34535,27932,30598,19114,4990,10326,34989,1077,39420,7446,32954,21025,11200,21265,34304,27283,33486,35358,39322,23570,38382,25357,28818,26654,38391,24042,30124,34563,33163,29249,8414,8302,5122,26367,21461,32371,38136,7956,11444,16914,35118,4398,37463,29400,25832,15043,10315,31677,20569,23134,2684,588,26948,8876,19601,4197,34627,10422,19412,19729,39854,8869,2700,18986,22939,14321,32113,15148,15972,31266,4237,16228,2351,1675,13608,26040,18114,5691,18476,681,8924,9742,20966,17958,17252,27198,435,14795,9192,38167,2249,16930,18825,21116,14037,21036,2331,9126,34655,27471,29253,34394,32958,2023,1679,2198,25312,11242,2115,21287,24990,8940,7763,14879,18745,13995,18814,33833,18201,9172,35592,24266,30162,10703,36261,27899,20497,22787,30835,38208,6101,10308,20840,3746,12833,32843,17918,33194,37331,36048,29637,17630,29011,9412,38792,11760,28633,11068,10534,12801,31738,10363,18739,6519,8271,3342,15772,7180,38454,23384,24011,24753,34402,32608,15612,23564,19228,11746,255,4301,22797,36769,35549,7089,12867,16743,28975,17687,10805,26460,8279,12548,665,25335,16219,9712,27493,22294,29775,23661,3776,37869,34426,25539,11380,7536,21040,16991,28108,38097,36949,22324,9740,28592,27093,39292,20933,34155,35772,36651,29193,15715,7058,244,15684,32642,25549,7199,27027,32225,34366,33141,4452,13587,7307,23538,12883,21433,12015,37923,38384,25942,7470,36977,8149,19360,34361,36557,32371,39755,9690,1224,8954,39947,1527,32750,14268,33279,34231,9956,4753,36581,7310,24761,10433,36647,34546,18677,10583,7451,3258,13522,28504,33157,17146,19809,1752,38630,17932,3793,10564,26724,9246,337,2452,29743,5644,21314,8437,5419,38288,10171,37838,24962,27621,5094,24220,37757,27639,36870,30273,2775,7271,3120,20148,10132,21073,13020,10558,17978,6373,11836,21229,13819,18432,9787,1672,36053,4355,2550,38540,25319,19769,117,34966,6025,31039,32108,27888,37271,7950,21467,10312,21183,25135,6365,21330,26293,21686,37323,14364-20,1,39220,30700,18442,8513,4390,16653,4776,34446,32843,14995,8432,25670,12580,20757,18281,7848,7750,6944,12827,38585-20,1,11310,30940,8244,9475,1512,20467,16178,21647,18175,30068,32624,13729,1786,284,31662,14201,1205,13742,28290,23879
1606905409439707271:20,20,5070,21400,11273,4713,31405,34236,36413,8222,38375,24458,17920,7844,7949,8729,17842,25673,10730,27761,19272,39246,6070,6208,34328,20437,11975,17887,13889,24998,22511,22499,16130,10607,21122,20027,17524,40123,36555,13504,37089,18658,25968,37575,8486,36999,26045,39163,77,20874,5059,2324,22522,18307,16432,26330,8245,9861,19918,27466,27889,9210,9190,26373,8170,4384,36520,6361,128,16180,12828,38721,39623,19277,29858,22158,20718,40310,38251,19062,16745,31100,22407,710,15466,25881,33227,30678,15872,21302,14216,4535,9804,11350,22880,36869,2188,27469,23634,22391,20641,10891,39388,34612,17033,34729,36350,5575,4887,28093,35456,37192,32776,19924,23148,2061,39875,31073,28537,19724,19734,29031,5134,18626,29798,34755,17275,9527,21409,20002,12301,13479,8640,298,2992,20225,16853,212,24300,6327,15127,9437,34701,27398,9504,10615,33702,37458,12714,35225,18177,25018,13723,16291,11599,4463,9605,14715,28684,6406,15655,29310,9516,28005,34094,35327,16545,454,20023,22433,25570,30302,8639,34458,12333,24564,5348,36963,27167,5675,8947,26203,14211,82,16044,22374,25685,23142,17836,7950,26126,24903,29885,39835,1404,9772,34348,25865,17769,26512,22156,17195,27338,9866,29408,19178,2893,16026,17133,24498,9673,18644,30953,26245,10098,33587,17555,32660,17875,12415,21646,31836,14574,14070,6625,14732,18532,5942,36497,18280,24279,18164,4111,25840,14854,6166,8385,14945,22572,18091,13853,35377,40087,25197,37653,29663,39294,32605,32849,8191,15161,4121,38267,291,15983,1864,14297,7623,25928,34894,17516,12277,8494,27070,34215,2210,29993,9252,11746,4748,18861,13928,11370,9024,22908,15098,36213,13300,22937,16489,24882,1200,18949,14772,17231,23116,13886,7453,6384,10562,8920,29066,8196,24825,32794,1328,26397,15515,27992,28783,33793,9100,28049,8076,19457,16622,36267,402,19411,21901,5952,21074,6861,13957,28072,12746,1472,28160,27465,35704,36608,16175,35068,17496,10989,37697,6384,10530,10692,21232,6593,22184,27576,12908,37533,32707,21518,23617,5222,24056,10303,12172,39778,3628,21577,1676,8022,4783,15924,17859,14054,25993,20002,38429,17115,17117,7200,18161,19160,19576,26405,33295,24370,27977,21629,28192,8615,23955,39418,1871,30446,21332,12402,706,12647,28119,28189,13576,1399,2797,40190,1661,31435,2523,5249,39038,39727,11270,34020,28045,5308,8639,7751,11266,36454,36578,12875,34760,12630,8533,15397,28183-20,1,13535,9799,25412,25757,17288,9801,17115,9141,4074,5765,35008,26249,28470,19639,37002,21811,598,10237,13160,15967-20,1,22320,28368,5751,11705,312,25719,24721,2347,38892,12956,24726,20533,1467,14542,12434,37684,20323,6492,14276,552
